,CONTROL,REGION,SHIPMONTH,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED
618,19020189,4,201902,2,9.3211,1.0215,2.0,89000.0,1200.0,3.0,2.0,1.0,3.0,1.0
619,19020190,4,201902,2,9.3211,1.0215,2.0,92000.0,1200.0,1.0,2.0,1.0,2.0,1.0
620,19020191,4,201902,2,9.3211,1.0215,2.0,118000.0,1900.0,3.0,2.0,1.0,3.0,1.0
621,19020192,1,201902,2,4.4,1.0215,2.0,105000.0,1600.0,3.0,2.0,3.0,3.0,1.0
622,19020193,1,201902,2,4.4,1.0215,2.0,180000.0,1300.0,1.0,1.0,1.0,2.0,1.0
623,19020194,3,201902,2,24.1607,1.0215,2.0,92000.0,1800.0,3.0,2.0,3.0,3.0,1.0
624,19020195,3,201902,2,24.1607,1.0215,2.0,129000.0,2100.0,3.0,2.0,3.0,3.0,1.0
625,19020196,3,201902,2,24.1607,1.0215,2.0,99000.0,1500.0,3.0,2.0,3.0,3.0,1.0
626,19020197,3,201902,2,24.1607,1.0215,2.0,127000.0,2300.0,3.0,2.0,3.0,2.0,1.0
627,19020198,3,201902,2,24.1607,1.0215,2.0,84000.0,1300.0,3.0,2.0,1.0,3.0,1.0
628,19020199,3,201902,2,24.1607,1.0215,2.0,131000.0,2100.0,3.0,2.0,3.0,3.0,1.0
629,19020200,3,201902,2,24.1607,1.0215,2.0,164000.0,2500.0,3.0,1.0,3.0,3.0,1.0
630,19020201,3,201902,2,24.1607,1.0215,2.0,78000.0,1700.0,3.0,2.0,3.0,3.0,1.0
631,19020202,3,201902,2,24.1607,1.0215,2.0,93000.0,2000.0,3.0,2.0,3.0,3.0,1.0
632,19020203,5,201902,3,16.1071,1.0215,2.0,127000.0,2600.0,3.0,1.0,3.0,3.0,1.0
633,19020204,3,201902,2,24.1607,1.0215,2.0,67000.0,1100.0,1.0,2.0,1.0,2.0,1.0
634,19020205,3,201902,2,24.1607,1.0215,2.0,78000.0,1100.0,1.0,3.0,3.0,3.0,1.0
635,19020206,3,201902,2,24.1607,1.0215,2.0,129000.0,2100.0,3.0,2.0,3.0,3.0,1.0
636,19020207,3,201902,2,24.1607,1.0215,2.0,66000.0,1100.0,1.0,2.0,3.0,3.0,1.0
637,19020208,3,201902,2,24.1607,1.0215,2.0,164000.0,2500.0,3.0,2.0,3.0,3.0,1.0
638,19020209,3,201902,2,24.1607,1.0215,2.0,137000.0,2300.0,3.0,2.0,3.0,3.0,1.0
639,19020210,2,201902,2,6.9136,1.0215,2.0,111000.0,1700.0,3.0,1.0,3.0,3.0,1.0
640,19020211,2,201902,2,6.9136,1.0215,2.0,99000.0,2200.0,3.0,2.0,1.0,3.0,1.0
642,19020213,2,201902,2,6.9136,1.0215,2.0,89000.0,1300.0,3.0,2.0,3.0,3.0,1.0
644,19020215,2,201902,2,6.9136,1.0215,2.0,91000.0,1300.0,3.0,1.0,1.0,3.0,1.0
645,19020216,2,201902,2,6.9136,1.0215,2.0,80000.0,1100.0,3.0,1.0,1.0,3.0,1.0
646,19020217,2,201902,2,6.9136,1.0215,2.0,80000.0,1100.0,3.0,2.0,1.0,3.0,1.0
647,19020218,3,201902,2,24.1607,1.0215,2.0,107000.0,1700.0,3.0,2.0,3.0,3.0,1.0
648,19020219,3,201902,2,24.1607,1.0215,2.0,61000.0,1600.0,3.0,2.0,3.0,3.0,1.0
649,19020220,3,201902,2,24.1607,1.0215,2.0,129000.0,2500.0,3.0,1.0,3.0,3.0,1.0
650,19020221,2,201902,2,6.9136,1.0215,2.0,97000.0,1500.0,3.0,2.0,1.0,3.0,1.0
651,19020222,2,201902,2,6.9136,1.0215,2.0,83000.0,1200.0,3.0,2.0,1.0,3.0,1.0
652,19020223,2,201902,2,6.9136,1.0215,2.0,102000.0,1600.0,3.0,1.0,1.0,3.0,1.0
653,19020224,2,201902,2,6.9136,1.0215,2.0,101000.0,1500.0,3.0,2.0,1.0,3.0,1.0
654,19020225,2,201902,2,6.9136,1.0215,2.0,73000.0,1200.0,3.0,3.0,1.0,3.0,1.0
655,19020226,2,201902,2,6.9136,1.0215,2.0,91000.0,1300.0,3.0,2.0,1.0,3.0,1.0
656,19020227,2,201902,2,6.9136,1.0215,2.0,113000.0,1800.0,3.0,1.0,1.0,3.0,1.0
657,19020228,2,201902,2,6.9136,1.0215,2.0,107000.0,1700.0,3.0,2.0,1.0,3.0,1.0
658,19020229,2,201902,2,6.9136,1.0215,2.0,91000.0,1300.0,3.0,2.0,1.0,3.0,1.0
659,19020230,2,201902,2,6.9136,1.0215,2.0,102000.0,1600.0,3.0,2.0,1.0,3.0,1.0
660,19020231,2,201902,2,6.9136,1.0215,2.0,101000.0,1500.0,3.0,2.0,1.0,3.0,1.0
661,19020232,2,201902,2,6.9136,1.0215,2.0,132000.0,2200.0,3.0,2.0,1.0,3.0,1.0
662,19020233,2,201902,2,6.9136,1.0215,2.0,117000.0,1800.0,3.0,2.0,3.0,2.0,1.0
664,19020235,2,201902,2,6.9136,1.0215,2.0,115000.0,1800.0,3.0,2.0,1.0,3.0,1.0
665,19020236,2,201902,2,6.9136,1.0215,2.0,82000.0,1100.0,3.0,2.0,1.0,3.0,1.0
666,19020237,2,201902,2,6.9136,1.0215,2.0,91000.0,1300.0,3.0,2.0,1.0,3.0,1.0
667,19020238,2,201902,2,6.9136,1.0215,2.0,102000.0,1600.0,3.0,2.0,1.0,3.0,1.0
668,19020239,2,201902,2,6.9136,1.0215,2.0,91000.0,1300.0,3.0,2.0,1.0,3.0,1.0
669,19020240,2,201902,2,6.9136,1.0215,2.0,110000.0,1700.0,3.0,2.0,1.0,3.0,1.0
670,19020241,2,201902,2,6.9136,1.0215,2.0,101000.0,1500.0,3.0,2.0,1.0,3.0,1.0
671,19020242,2,201902,2,6.9136,1.0215,2.0,68000.0,1100.0,3.0,2.0,1.0,3.0,1.0
672,19020243,2,201902,2,6.9136,1.0215,2.0,116000.0,1800.0,3.0,2.0,1.0,3.0,1.0
673,19020244,3,201902,2,24.1607,1.0215,2.0,125000.0,2000.0,3.0,2.0,3.0,3.0,1.0
674,19020245,3,201902,2,24.1607,1.0215,2.0,164000.0,2500.0,3.0,2.0,3.0,3.0,1.0
675,19020246,3,201902,2,24.1607,1.0215,2.0,125000.0,2000.0,3.0,2.0,3.0,3.0,1.0
676,19020247,3,201902,2,24.1607,1.0215,2.0,125000.0,2000.0,3.0,2.0,3.0,3.0,1.0
677,19020248,2,201902,2,6.9136,1.0215,2.0,78000.0,1600.0,3.0,2.0,3.0,3.0,1.0
678,19020249,2,201902,2,6.9136,1.0215,2.0,54000.0,1300.0,3.0,2.0,3.0,3.0,1.0
679,19020250,2,201902,2,6.9136,1.0215,2.0,133000.0,2000.0,3.0,1.0,3.0,3.0,1.0
680,19020251,4,201902,2,9.3211,1.0215,2.0,120000.0,2100.0,3.0,2.0,3.0,3.0,1.0
681,19020252,1,201902,2,4.4,1.0215,2.0,100000.0,2000.0,3.0,2.0,1.0,2.0,1.0
682,19020253,1,201902,2,4.4,1.0215,2.0,113000.0,1800.0,3.0,2.0,3.0,3.0,1.0
683,19020254,1,201902,2,4.4,1.0215,2.0,65000.0,1300.0,3.0,2.0,1.0,3.0,1.0
684,19020255,3,201902,2,24.1607,1.0215,2.0,95000.0,2100.0,3.0,2.0,3.0,3.0,1.0
685,19020256,2,201902,2,6.9136,1.0215,2.0,74000.0,1700.0,3.0,1.0,3.0,3.0,1.0
686,19020257,2,201902,2,6.9136,1.0215,2.0,76000.0,1500.0,3.0,1.0,1.0,3.0,1.0
687,19020258,2,201902,2,6.9136,1.0215,2.0,113000.0,1800.0,3.0,2.0,1.0,3.0,1.0
688,19020259,3,201902,2,24.1607,1.0215,2.0,164000.0,2000.0,3.0,1.0,1.0,3.0,1.0
689,19020260,4,201902,2,9.3211,1.0215,2.0,115000.0,1500.0,3.0,2.0,1.0,3.0,1.0
690,19020261,5,201902,3,6.214,1.0215,2.0,79000.0,1000.0,1.0,2.0,3.0,3.0,1.0
691,19020262,4,201902,2,9.3211,1.0215,2.0,154000.0,1100.0,1.0,2.0,1.0,3.0,1.0
692,19020263,4,201902,2,9.3211,1.0215,2.0,99000.0,1000.0,1.0,1.0,3.0,3.0,1.0
693,19020264,4,201902,2,9.3211,1.0215,2.0,115000.0,1300.0,3.0,2.0,3.0,2.0,1.0
694,19020265,4,201902,2,9.3211,1.0215,2.0,102000.0,1600.0,3.0,2.0,3.0,3.0,1.0
695,19020266,4,201902,2,9.3211,1.0215,2.0,158000.0,2500.0,3.0,1.0,3.0,3.0,1.0
696,19020267,1,201902,2,4.4,1.0215,2.0,107000.0,1700.0,3.0,2.0,1.0,3.0,1.0
697,19020268,1,201902,2,4.4,1.0215,2.0,100000.0,1600.0,3.0,3.0,1.0,3.0,1.0
698,19020269,1,201902,2,4.4,1.0215,2.0,75000.0,1400.0,3.0,1.0,1.0,3.0,1.0
699,19020270,1,201902,2,4.4,1.0215,2.0,66000.0,1700.0,3.0,2.0,3.0,3.0,1.0
700,19020271,1,201902,2,4.4,1.0215,2.0,91000.0,1300.0,3.0,2.0,1.0,3.0,1.0
701,19020272,1,201902,2,4.4,1.0215,2.0,95000.0,1800.0,3.0,2.0,3.0,3.0,1.0
702,19020273,1,201902,2,4.4,1.0215,2.0,77000.0,980.0,3.0,3.0,1.0,3.0,1.0
703,19020274,1,201902,2,4.4,1.0215,2.0,107000.0,1700.0,3.0,2.0,1.0,3.0,1.0
704,19020275,1,201902,2,4.4,1.0215,2.0,69000.0,1500.0,3.0,2.0,3.0,3.0,1.0
705,19020276,1,201902,2,4.4,1.0215,2.0,131000.0,1800.0,3.0,2.0,3.0,3.0,1.0
707,19020278,3,201902,2,24.1607,1.0215,2.0,76000.0,2000.0,3.0,2.0,3.0,3.0,1.0
708,19020279,3,201902,2,24.1607,1.0215,2.0,101000.0,2100.0,3.0,1.0,3.0,3.0,1.0
709,19020280,3,201902,2,24.1607,1.0215,2.0,52000.0,1300.0,3.0,2.0,3.0,3.0,1.0
710,19020281,3,201902,2,24.1607,1.0215,2.0,60000.0,1600.0,3.0,2.0,3.0,3.0,1.0
711,19020282,3,201902,2,24.1607,1.0215,2.0,111000.0,1900.0,3.0,2.0,3.0,2.0,1.0
712,19020283,3,201902,2,24.1607,1.0215,2.0,74000.0,1600.0,3.0,2.0,3.0,3.0,1.0
713,19020284,3,201902,2,24.1607,1.0215,2.0,60000.0,1600.0,3.0,2.0,3.0,3.0,1.0
714,19020285,3,201902,2,24.1607,1.0215,2.0,80000.0,2000.0,3.0,2.0,3.0,3.0,1.0
715,19020286,3,201902,2,24.1607,1.0215,2.0,112000.0,1800.0,1.0,2.0,3.0,3.0,1.0
716,19020287,3,201902,2,24.1607,1.0215,2.0,164000.0,2500.0,3.0,2.0,3.0,3.0,1.0
717,19020288,3,201902,2,24.1607,1.0215,2.0,89000.0,1600.0,3.0,2.0,3.0,2.0,1.0
718,19020289,5,201902,3,16.1071,1.0215,2.0,212000.0,2300.0,3.0,2.0,3.0,3.0,1.0
719,19020290,3,201902,2,24.1607,1.0215,2.0,107000.0,1700.0,3.0,2.0,3.0,3.0,1.0
720,19020291,3,201902,2,24.1607,1.0215,2.0,124000.0,2000.0,3.0,2.0,3.0,3.0,1.0
721,19020292,3,201902,2,24.1607,1.0215,2.0,164000.0,2500.0,3.0,1.0,3.0,3.0,1.0
722,19020293,3,201902,2,24.1607,1.0215,2.0,122000.0,2000.0,3.0,2.0,3.0,3.0,1.0
723,19020294,3,201902,2,24.1607,1.0215,2.0,103000.0,1700.0,3.0,2.0,3.0,3.0,1.0
724,19020295,3,201902,2,24.1607,1.0215,2.0,126000.0,1800.0,3.0,2.0,3.0,3.0,1.0
725,19020296,3,201902,2,24.1607,1.0215,2.0,125000.0,1500.0,3.0,1.0,3.0,3.0,1.0
726,19020297,3,201902,2,6.9136,1.0215,2.0,145000.0,2500.0,3.0,2.0,3.0,3.0,1.0
866,19030001,3,201903,1,51.6286,1.0263,2.0,44000.0,960.0,1.0,2.0,3.0,3.0,1.0
867,19030002,3,201903,1,51.6286,1.0263,2.0,59000.0,1200.0,3.0,3.0,3.0,3.0,1.0
868,19030003,4,201903,1,20.8211,1.0263,2.0,34600.0,730.0,3.0,2.0,1.0,3.0,1.0
869,19030004,4,201903,1,20.8211,1.0263,2.0,50000.0,1100.0,3.0,2.0,3.0,3.0,1.0
870,19030005,1,201903,1,8.7667,1.0263,2.0,45000.0,670.0,1.0,1.0,1.0,3.0,1.0
871,19030006,3,201903,1,51.6286,1.0263,2.0,62000.0,1100.0,3.0,1.0,1.0,2.0,1.0
872,19030007,3,201903,1,51.6286,1.0263,2.0,45000.0,920.0,3.0,2.0,1.0,3.0,1.0
873,19030008,3,201903,1,51.6286,1.0263,2.0,40500.0,860.0,1.0,2.0,3.0,3.0,1.0
874,19030009,3,201903,1,51.6286,1.0263,2.0,43100.0,920.0,3.0,2.0,3.0,3.0,1.0
875,19030010,3,201903,1,51.6286,1.0263,2.0,39900.0,980.0,1.0,2.0,3.0,3.0,1.0
876,19030011,2,201903,1,14.0909,1.0263,2.0,59000.0,1300.0,3.0,3.0,3.0,3.0,1.0
877,19030012,2,201903,1,14.0909,1.0263,2.0,59000.0,1300.0,3.0,2.0,3.0,2.0,1.0
878,19030013,2,201903,1,14.0909,1.0263,2.0,32100.0,900.0,1.0,2.0,1.0,3.0,1.0
879,19030014,2,201903,1,14.0909,1.0263,2.0,62000.0,1200.0,3.0,2.0,3.0,3.0,1.0
880,19030015,2,201903,1,14.0909,1.0263,2.0,56000.0,1200.0,1.0,2.0,1.0,3.0,1.0
881,19030016,2,201903,1,14.0909,1.0263,2.0,46600.0,1100.0,1.0,1.0,1.0,3.0,1.0
882,19030017,2,201903,1,14.0909,1.0263,2.0,59000.0,1300.0,3.0,2.0,1.0,3.0,1.0
883,19030018,2,201903,1,14.0909,1.0263,2.0,56000.0,1200.0,3.0,2.0,1.0,3.0,1.0
886,19030021,3,201903,1,51.6286,1.0263,2.0,69000.0,1400.0,3.0,2.0,3.0,2.0,1.0
887,19030022,3,201903,1,51.6286,1.0263,2.0,65000.0,1400.0,3.0,2.0,3.0,3.0,1.0
888,19030023,3,201903,1,51.6286,1.0263,2.0,58000.0,1300.0,3.0,2.0,1.0,3.0,1.0
889,19030024,3,201903,1,51.6286,1.0263,2.0,56000.0,1200.0,3.0,2.0,3.0,3.0,1.0
890,19030025,3,201903,1,51.6286,1.0263,2.0,56000.0,1200.0,3.0,2.0,3.0,3.0,1.0
891,19030026,3,201903,1,51.6286,1.0263,2.0,56000.0,1200.0,3.0,1.0,3.0,3.0,1.0
892,19030027,2,201903,1,14.0909,1.0263,2.0,48800.0,1100.0,1.0,2.0,1.0,3.0,1.0
894,19030029,2,201903,1,14.0909,1.0263,2.0,32100.0,780.0,1.0,2.0,1.0,3.0,1.0
898,19030033,4,201903,1,20.8211,1.0263,2.0,50000.0,1100.0,3.0,2.0,3.0,3.0,1.0
899,19030034,1,201903,1,8.7667,1.0263,2.0,39000.0,1000.0,3.0,2.0,3.0,3.0,1.0
900,19030035,1,201903,1,8.7667,1.0263,2.0,48800.0,1100.0,1.0,2.0,3.0,3.0,1.0
901,19030036,3,201903,1,51.6286,1.0263,2.0,40000.0,1100.0,3.0,2.0,1.0,2.0,1.0
902,19030037,2,201903,1,14.0909,1.0263,2.0,56000.0,1200.0,3.0,2.0,1.0,3.0,1.0
903,19030038,2,201903,1,14.0909,1.0263,2.0,56000.0,1200.0,3.0,2.0,1.0,3.0,1.0
904,19030039,3,201903,1,14.0909,1.0263,2.0,37900.0,1200.0,3.0,2.0,1.0,2.0,1.0
905,19030040,4,201903,1,20.8211,1.0263,2.0,43400.0,730.0,3.0,2.0,1.0,3.0,1.0
906,19030041,1,201903,1,8.7667,1.0263,2.0,48800.0,1100.0,3.0,2.0,1.0,3.0,1.0
907,19030042,1,201903,1,8.7667,1.0263,2.0,39500.0,840.0,1.0,1.0,1.0,2.0,1.0
909,19030044,1,201903,1,8.7667,1.0263,2.0,70000.0,1200.0,1.0,1.0,1.0,2.0,1.0
910,19030045,1,201903,1,8.7667,1.0263,2.0,73000.0,1100.0,1.0,2.0,1.0,3.0,1.0
911,19030046,1,201903,1,8.7667,1.0263,2.0,53000.0,950.0,3.0,2.0,3.0,3.0,1.0
912,19030047,1,201903,1,8.7667,1.0263,2.0,43100.0,920.0,1.0,2.0,1.0,3.0,1.0
913,19030048,1,201903,1,8.7667,1.0263,2.0,39800.0,1100.0,3.0,2.0,1.0,3.0,1.0
914,19030049,3,201903,1,51.6286,1.0263,2.0,40500.0,860.0,1.0,2.0,3.0,3.0,1.0
915,19030050,3,201903,1,51.6286,1.0263,2.0,44700.0,960.0,1.0,2.0,3.0,3.0,1.0
916,19030051,3,201903,1,51.6286,1.0263,2.0,39800.0,920.0,3.0,2.0,3.0,3.0,1.0
917,19030052,3,201903,1,51.6286,1.0263,2.0,56000.0,1200.0,3.0,2.0,3.0,3.0,1.0
918,19030053,3,201903,1,51.6286,1.0263,2.0,56000.0,1200.0,3.0,2.0,3.0,2.0,1.0
919,19030054,3,201903,1,51.6286,1.0263,2.0,43100.0,920.0,3.0,2.0,3.0,3.0,1.0
920,19030055,3,201903,1,51.6286,1.0263,2.0,56000.0,1200.0,3.0,2.0,3.0,3.0,1.0
921,19030056,2,201903,1,14.0909,1.0263,2.0,64000.0,1200.0,3.0,2.0,1.0,3.0,1.0
989,19030124,3,201903,2,10.4105,1.0501,2.0,102000.0,1700.0,3.0,2.0,1.0,3.0,1.0
990,19030125,3,201903,2,25.8143,1.0501,2.0,97000.0,1600.0,3.0,2.0,3.0,3.0,1.0
991,19030126,3,201903,2,25.8143,1.0501,2.0,73000.0,1600.0,3.0,2.0,3.0,2.0,1.0
992,19030127,4,201903,2,10.4105,1.0501,2.0,108000.0,1500.0,3.0,1.0,1.0,3.0,1.0
993,19030128,4,201903,2,10.4105,1.0501,2.0,138000.0,1700.0,3.0,2.0,3.0,2.0,1.0
994,19030129,4,201903,2,10.4105,1.0501,2.0,153000.0,1200.0,1.0,3.0,1.0,2.0,1.0
995,19030130,4,201903,2,10.4105,1.0501,2.0,114000.0,1600.0,3.0,1.0,3.0,3.0,1.0
996,19030131,4,201903,2,10.4105,1.0501,2.0,120000.0,1300.0,1.0,3.0,1.0,2.0,1.0
997,19030132,4,201903,2,10.4105,1.0501,2.0,118000.0,1400.0,3.0,3.0,1.0,3.0,1.0
998,19030133,4,201903,2,10.4105,1.0501,2.0,92000.0,1400.0,3.0,2.0,3.0,3.0,1.0
999,19030134,4,201903,2,10.4105,1.0501,2.0,80000.0,1200.0,3.0,2.0,3.0,3.0,1.0
1000,19030135,4,201903,2,10.4105,1.0501,2.0,97000.0,1600.0,3.0,1.0,3.0,3.0,1.0
1001,19030136,4,201903,2,10.4105,1.0501,2.0,226000.0,1700.0,3.0,2.0,1.0,2.0,1.0
1002,19030137,4,201903,2,10.4105,1.0501,2.0,90000.0,1400.0,3.0,2.0,3.0,3.0,1.0
1003,19030138,4,201903,2,10.4105,1.0501,2.0,60000.0,1200.0,1.0,2.0,1.0,3.0,1.0
1004,19030139,4,201903,2,10.4105,1.0501,2.0,92000.0,1400.0,3.0,1.0,3.0,2.0,1.0
1005,19030140,4,201903,2,10.4105,1.0501,2.0,60000.0,1100.0,3.0,2.0,1.0,2.0,1.0
1006,19030141,5,201903,3,6.9404,1.0501,2.0,262000.0,3100.0,3.0,2.0,3.0,2.0,1.0
1007,19030142,4,201903,2,10.4105,1.0501,2.0,118000.0,2000.0,3.0,2.0,3.0,2.0,1.0
1008,19030143,4,201903,2,10.4105,1.0501,2.0,102000.0,1700.0,3.0,1.0,3.0,2.0,1.0
1009,19030144,4,201903,2,10.4105,1.0501,2.0,134000.0,1300.0,1.0,2.0,3.0,2.0,1.0
1010,19030145,3,201903,2,25.8143,1.0501,2.0,104000.0,1700.0,3.0,2.0,3.0,2.0,1.0
1011,19030146,3,201903,2,25.8143,1.0501,2.0,101000.0,1800.0,3.0,1.0,3.0,3.0,1.0
1013,19030148,3,201903,2,25.8143,1.0501,2.0,52000.0,1300.0,3.0,2.0,3.0,3.0,1.0
1014,19030149,3,201903,2,25.8143,1.0501,2.0,124000.0,2200.0,3.0,2.0,1.0,3.0,1.0
1015,19030150,3,201903,2,25.8143,1.0501,2.0,106000.0,2500.0,3.0,1.0,3.0,3.0,1.0
1016,19030151,3,201903,2,25.8143,1.0501,2.0,97000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1017,19030152,3,201903,2,25.8143,1.0501,2.0,82000.0,2000.0,3.0,2.0,3.0,2.0,1.0
1018,19030153,3,201903,2,25.8143,1.0501,2.0,129000.0,2300.0,3.0,2.0,3.0,3.0,1.0
1019,19030154,3,201903,2,25.8143,1.0501,2.0,112000.0,2200.0,3.0,2.0,3.0,3.0,1.0
1020,19030155,3,201903,2,25.8143,1.0501,2.0,140000.0,2000.0,3.0,1.0,1.0,3.0,1.0
1021,19030156,3,201903,2,25.8143,1.0501,2.0,121000.0,2100.0,3.0,1.0,3.0,3.0,1.0
1022,19030157,3,201903,2,25.8143,1.0501,2.0,71000.0,1100.0,3.0,2.0,1.0,3.0,1.0
1023,19030158,3,201903,2,25.8143,1.0501,2.0,95000.0,1100.0,3.0,1.0,1.0,3.0,1.0
1024,19030159,3,201903,2,25.8143,1.0501,2.0,124000.0,2200.0,3.0,2.0,3.0,3.0,1.0
1025,19030160,3,201903,2,25.8143,1.0501,2.0,100000.0,2200.0,3.0,2.0,3.0,3.0,1.0
1026,19030161,3,201903,2,25.8143,1.0501,2.0,119000.0,2300.0,3.0,2.0,3.0,3.0,1.0
1027,19030162,2,201903,2,7.0455,1.0501,2.0,99000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1028,19030163,2,201903,2,7.0455,1.0501,2.0,107000.0,1800.0,3.0,2.0,3.0,3.0,1.0
1029,19030164,2,201903,2,7.0455,1.0501,2.0,66000.0,1900.0,3.0,2.0,1.0,3.0,1.0
1030,19030165,2,201903,2,7.0455,1.0501,2.0,94000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1031,19030166,2,201903,2,7.0455,1.0501,2.0,92000.0,1700.0,3.0,1.0,3.0,3.0,1.0
1032,19030167,2,201903,2,7.0455,1.0501,2.0,97000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1033,19030168,2,201903,2,7.0455,1.0501,2.0,54000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1034,19030169,3,201903,2,25.8143,1.0501,2.0,140000.0,2500.0,3.0,2.0,1.0,3.0,1.0
1035,19030170,3,201903,2,25.8143,1.0501,2.0,103000.0,2000.0,3.0,2.0,3.0,3.0,1.0
1036,19030171,3,201903,2,25.8143,1.0501,2.0,88000.0,2200.0,3.0,2.0,3.0,3.0,1.0
1037,19030172,2,201903,2,7.0455,1.0501,2.0,79000.0,1800.0,3.0,2.0,1.0,3.0,1.0
1038,19030173,2,201903,2,7.0455,1.0501,2.0,99000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1039,19030174,2,201903,2,7.0455,1.0501,2.0,102000.0,1700.0,3.0,3.0,1.0,3.0,1.0
1040,19030175,2,201903,2,7.0455,1.0501,2.0,107000.0,1800.0,3.0,2.0,1.0,3.0,1.0
1041,19030176,2,201903,2,7.0455,1.0501,2.0,121000.0,2100.0,3.0,2.0,1.0,3.0,1.0
1042,19030177,2,201903,2,7.0455,1.0501,2.0,80000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1043,19030178,2,201903,2,7.0455,1.0501,2.0,67000.0,1500.0,3.0,1.0,1.0,3.0,1.0
1044,19030179,2,201903,2,7.0455,1.0501,2.0,79000.0,1100.0,3.0,2.0,1.0,3.0,1.0
1045,19030180,2,201903,2,7.0455,1.0501,2.0,99000.0,1600.0,3.0,2.0,1.0,2.0,1.0
1046,19030181,2,201903,2,7.0455,1.0501,2.0,92000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1047,19030182,2,201903,2,7.0455,1.0501,2.0,97000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1048,19030183,2,201903,2,7.0455,1.0501,2.0,95000.0,1500.0,1.0,2.0,1.0,3.0,1.0
1049,19030184,2,201903,2,7.0455,1.0501,2.0,54000.0,1100.0,3.0,2.0,1.0,3.0,1.0
1050,19030185,2,201903,2,7.0455,1.0501,2.0,92000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1051,19030186,3,201903,2,25.8143,1.0501,2.0,52000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1052,19030187,3,201903,2,25.8143,1.0501,2.0,107000.0,1800.0,3.0,2.0,3.0,3.0,1.0
1053,19030188,3,201903,2,25.8143,1.0501,2.0,88000.0,1800.0,3.0,2.0,3.0,2.0,1.0
1054,19030189,3,201903,2,25.8143,1.0501,2.0,117000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1055,19030190,2,201903,2,7.0455,1.0501,2.0,87000.0,1300.0,3.0,2.0,1.0,3.0,1.0
1056,19030191,2,201903,2,7.0455,1.0501,2.0,93000.0,1300.0,3.0,2.0,3.0,2.0,1.0
1057,19030192,2,201903,2,7.0455,1.0501,2.0,162000.0,2400.0,3.0,1.0,3.0,2.0,1.0
1058,19030193,2,201903,2,7.0455,1.0501,2.0,130000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1059,19030194,4,201903,2,10.4105,1.0501,2.0,87000.0,1200.0,3.0,1.0,3.0,3.0,1.0
1060,19030195,4,201903,2,10.4105,1.0501,2.0,100000.0,1200.0,3.0,2.0,1.0,2.0,1.0
1061,19030196,4,201903,2,10.4105,1.0501,2.0,60000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1062,19030197,4,201903,2,10.4105,1.0501,2.0,97000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1063,19030198,1,201903,2,4.3833,1.0501,2.0,63000.0,1300.0,3.0,2.0,1.0,3.0,1.0
1064,19030199,1,201903,2,4.3833,1.0501,2.0,82000.0,1300.0,3.0,2.0,3.0,3.0,1.0
1065,19030200,1,201903,2,4.3833,1.0501,2.0,102000.0,1700.0,3.0,2.0,3.0,2.0,1.0
1066,19030201,3,201903,2,25.8143,1.0501,2.0,90000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1067,19030202,3,201903,2,25.8143,1.0501,2.0,88000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1068,19030203,3,201903,2,25.8143,1.0501,2.0,84000.0,2000.0,3.0,2.0,3.0,3.0,1.0
1069,19030204,3,201903,2,25.8143,1.0501,2.0,102000.0,1700.0,3.0,2.0,1.0,3.0,1.0
1070,19030205,2,201903,2,25.8143,1.0501,2.0,94000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1071,19030206,3,201903,2,25.8143,1.0501,2.0,80000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1072,19030207,3,201903,2,25.8143,1.0501,2.0,102000.0,1200.0,3.0,1.0,1.0,3.0,1.0
1073,19030208,3,201903,2,25.8143,1.0501,2.0,140000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1074,19030209,4,201903,2,10.4105,1.0501,2.0,142000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1075,19030210,4,201903,2,10.4105,1.0501,2.0,112000.0,1900.0,3.0,1.0,1.0,3.0,1.0
1076,19030211,4,201903,2,10.4105,1.0501,2.0,123000.0,1700.0,3.0,2.0,1.0,3.0,1.0
1078,19030213,1,201903,2,4.3833,1.0501,2.0,100000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1079,19030214,1,201903,2,4.3833,1.0501,2.0,107000.0,1800.0,3.0,2.0,1.0,2.0,1.0
